ACCT_GUID,EFF_DT,CIFDB_ACCT_ID,ACCT_BAL_AMT,ACCT_STATUS_RSN_TXT,PAYMT_MIN_DUE_AMT,PAST_DUE_1_30_AMT,PAST_DUE_31_60_AMT,PAST_DUE_61_90_AMT,PAST_DUE_91_120_AMT,PAST_DUE_121_150_AMT,PAST_DUE_151_180_AMT,PAST_DUE_181_210_AMT,PAST_DUE_211_240_AMT,PAST_DUE_241_270_AMT,PAST_DUE_271_300_AMT,PAST_DUE_301_330_AMT,PAST_DUE_331_360_AMT,PAST_DUE_361_UP_AMT,CHARGEOFF_DT,CR_LMT_AMT,CR_LMT_AVLB_AMT,TOT_PAST_DUE_AMT,LAST_PAST_DUE_CYCL_AMT,PAST_DUE_CYCL_LTD_CNT,ACTL_DAYS_PAST_DUE_CNT,CNSCTV_DAYS_PAST_DUE_CNT,MOST_RCNT_PAST_DUE_DT,PAST_DUE_ACCT_STATUS_CD,COLL_ENRLM_STATUS_CD,PAST_DUE_CYCL_TXT,CLNT_PRDCT_CD
3f8552d9-8a9f-48dc-82d1-1829f2abf296,2025-04-19,9024640,97332.4,Bad another when fear value specific.,136.02,287.65,1444.72,610.78,397.56,368.63,475.28,319.24,362.0,1642.15,123.9,398.39,510.82,1819.61,,174171.24,157884.05,8760.73,1289.72,0,10,26,2025-04-06 12:52:33,xz,CENRL577,Whatever not act bank.,PRDCT73
7023f9fd-b92e-4940-9c1a-aa5c797d8dcb,2025-05-07,3713379,38948.66,Put quite draw field thousand.,3816.56,277.8,1739.7,1926.3,1306.35,143.24,1608.97,1936.46,723.71,823.09,1763.85,1470.52,1202.98,1543.37,,175212.46,157668.26,16466.34,3983.94,5,21,21,2025-05-25 11:03:49,PJ,CENRL629,Car perform hot power majority follow.,PRDCT40
e9ca1541-0054-4b09-91e3-eb860c6042a1,2025-03-04,7593572,84992.17,Return recent arrive church adult.,581.46,151.14,147.83,1508.14,833.62,1095.91,435.68,1592.19,1656.39,1691.64,1209.01,389.91,1308.37,146.64,,101961.38,37589.26,12166.47,1134.06,6,17,14,2025-05-22 11:28:31,Gs,CENRL480,Ground number offer.,PRDCT33
08ad1485-b6e6-4de0-8578-4c95b090862b,2025-04-29,3053822,80131.3,Seven across enter collection especially local imagine.,95.87,1099.3,400.92,98.93,1247.21,250.56,373.4,1701.45,1030.42,532.75,853.12,189.37,692.06,1968.51,,47918.46,12306.44,10438.0,3178.85,6,21,14,2025-04-26 03:49:21,JW,CENRL790,Task western Mrs open good dog.,PRDCT71
39015bc7-b798-44b7-b7ab-8e9a075c620d,2025-05-03,8967871,37257.45,Reason lawyer too.,4962.99,1608.52,822.49,1767.83,1724.11,1262.26,1348.41,1710.13,1938.33,1840.1,646.19,1049.13,1563.37,1052.24,2025-05-14,49792.67,11702.92,18333.11,3231.7,1,0,12,2025-05-18 19:16:14,ra,CENRL677,Where spend decade.,PRDCT38
140c1ac6-db06-4217-9890-904d1115f462,2025-03-05,5591780,9476.09,Bad seven run little think throughout fire.,3096.58,194.57,989.48,937.11,1321.59,1494.54,821.76,896.57,703.96,1725.05,1279.62,284.5,809.11,135.1,,16792.84,432.95,11592.96,4768.59,3,1,8,2025-05-31 00:58:52,jd,CENRL351,Cultural pull away mention hand.,PRDCT32
181eb12e-a240-4f63-b12f-10455565df1d,2025-05-13,3682714,78091.02,Cut require choice painting popular.,1700.11,299.34,537.83,1724.69,1565.9,262.11,910.32,146.7,244.42,1430.09,675.91,874.4,867.03,1581.47,,183556.16,88033.27,11120.21,4011.21,6,16,10,2025-05-29 10:26:07,vQ,CENRL278,Learn future idea our us area.,PRDCT51
dde14117-22a6-41bf-a83a-b6161ab1f897,2025-04-01,7459770,7217.53,Meeting with read apply guy.,1187.38,1010.48,1615.3,1793.7,395.32,378.01,1600.32,1680.09,780.3,169.67,725.83,1755.46,1279.87,761.38,,74075.41,6428.69,13945.73,1601.31,0,18,20,2025-04-13 14:17:46,KT,CENRL148,Model performance speech actually.,PRDCT60
fb8eea78-5e17-4a31-b6cd-69caac2c1317,2025-05-14,3937309,1863.03,Identify approach minute senior political tax poor floor.,1916.32,183.73,1720.62,337.19,1759.4,1796.74,435.75,1553.79,1860.78,869.02,1517.35,1410.26,1312.79,1702.34,,187171.49,132830.66,16459.76,1468.75,7,0,18,2025-04-10 06:25:54,CD,CENRL733,Real third I church could student.,PRDCT03
c4427ef0-a486-4baf-8866-4fa2fc702561,2025-04-01,8509594,9161.54,Too operation window wrong.,1088.17,9.63,1292.54,1458.48,1796.56,44.16,809.11,366.89,1636.94,1885.69,1195.71,925.31,389.76,718.25,,164829.05,110919.24,12529.03,3705.96,3,0,7,2025-05-24 09:49:47,zI,CENRL134,Congress entire provide ability need much.,PRDCT38
354e6403-3caf-47b5-85a9-c8dae333e8b4,2025-04-18,7003846,55124.91,Force week option ready anyone.,4638.57,1695.6,1504.35,992.41,685.57,1244.55,1094.42,1749.24,1003.03,985.67,1911.52,58.14,1791.77,990.22,,155624.84,73483.5,15706.49,686.93,3,2,21,2025-04-28 04:01:51,mY,CENRL361,Alone local on which commercial painting.,PRDCT19
c9e8270e-b3dd-48d6-a4c4-2ba98df16ba7,2025-03-29,8409863,14428.07,Success instead left century recently instead example.,2210.1,183.72,1375.19,1339.67,206.89,1516.87,1725.52,844.01,813.61,1066.98,1067.45,1086.67,587.51,1436.58,,91453.22,62957.07,13250.67,4602.61,0,28,29,2025-04-12 10:17:07,nZ,CENRL175,Live size seek likely option.,PRDCT90
63485003-cd0e-4977-bd47-35f539d4a969,2025-04-14,1226255,99193.27,Against piece democratic raise street investment technology cultural.,1172.21,30.79,1797.49,750.15,530.68,45.16,896.09,1369.67,249.3,274.13,472.95,1122.42,1968.26,638.83,,84436.09,18842.75,10145.92,3766.71,6,7,30,2025-04-06 03:30:09,dI,CENRL686,Talk once page direction area ask.,PRDCT55
eb54eac6-67cf-44f9-ba10-4b414144b6d4,2025-05-03,4351965,33788.95,Lay single win.,4434.53,1382.37,1403.22,417.08,142.14,1581.62,1957.37,1986.62,618.17,1683.82,1290.32,1806.72,701.49,65.41,,186439.31,124061.71,15036.35,776.0,4,13,15,2025-04-02 08:09:27,Jr,CENRL656,Positive about husband maybe.,PRDCT49
0813e29b-aec0-42a4-bb78-5954fa2d157f,2025-05-10,6631492,66000.91,Effort new there month out commercial moment.,1724.58,1259.79,1168.08,861.94,417.65,489.79,310.34,317.22,1592.77,100.11,249.83,215.61,1102.93,62.55,,90489.43,89625.43,8148.61,4747.1,0,13,14,2025-04-03 17:51:39,Wk,CENRL194,Modern husband politics middle.,PRDCT24
706dce87-c5c6-42fd-bb35-c2641eca207e,2025-04-06,7918901,98749.52,Model white water wide gun dark cause.,4954.96,108.25,1856.79,1305.78,1236.76,1580.4,1630.64,538.67,1173.3,1440.0,7.66,700.79,1495.69,29.0,,131181.82,81854.43,13103.73,124.32,2,4,4,2025-05-03 21:50:49,Wp,CENRL881,From treatment one reality show.,PRDCT70
19c855e6-34b5-475d-8e07-0eb44ab11dcd,2025-03-15,8370824,45851.89,Network window major add help most.,4052.24,386.82,980.01,302.06,270.61,1878.28,1817.75,1949.14,1122.63,1440.35,1098.1,1587.09,233.7,495.44,,127379.34,79056.71,13561.98,2017.34,9,1,29,2025-04-16 20:11:45,mp,CENRL729,Beat view difference get.,PRDCT11
b10573bf-15b3-40fc-81af-63316469c050,2025-04-20,1948179,59899.4,People listen cause toward memory.,4011.52,1713.74,489.68,1371.02,846.45,295.76,1329.51,1637.91,1010.11,1541.02,1181.1,1096.02,51.35,826.18,,82789.15,74110.06,13389.85,710.33,8,1,9,2025-05-31 13:47:51,rz,CENRL484,Western firm treatment actually as significant.,PRDCT00
881c38b7-e4f0-4568-acba-582a1c680380,2025-03-02,9117039,22201.97,Yourself television break process health leg develop.,1555.56,1922.95,721.3,1523.52,1279.71,837.64,930.26,280.21,1291.29,762.4,1485.5,1056.93,859.28,1378.59,,109529.32,66225.4,14329.58,2788.16,2,2,27,2025-04-21 22:06:46,hW,CENRL955,Large evening old pull look fill find.,PRDCT96
502d9c83-3a1c-4c43-a097-99e8caaf79c4,2025-05-04,4921394,8724.56,Run would power there.,1981.07,884.3,831.08,735.97,706.58,1138.94,1536.07,1218.3,416.07,406.62,1616.09,958.5,377.53,887.0,,38034.69,20576.0,11713.05,3250.07,12,3,27,2025-05-27 21:07:32,Zk,CENRL082,Page since be.,PRDCT34
338a5b21-6dd9-44a9-800c-56a5e52f8edf,2025-04-06,8258336,45883.88,Nature rock write season issue head.,338.71,1555.64,1188.86,33.26,1002.67,823.98,1574.53,178.98,1675.74,1808.28,624.58,1056.61,1567.76,771.65,,45949.26,41174.19,13862.54,2841.75,7,14,27,2025-04-28 20:00:18,tn,CENRL014,Commercial never common argue detail however.,PRDCT97
ab2722de-b9c6-4a61-af2c-81ab0479b321,2025-04-23,6250633,55127.11,Without different skill next population.,1657.98,1481.86,1560.49,485.77,398.79,1915.27,52.54,1107.72,1360.94,1256.16,315.33,507.44,845.19,397.43,,108592.96,3468.3,11684.93,1491.44,10,17,1,2025-05-13 22:55:07,eL,CENRL952,Dog maintain test.,PRDCT37
0fcec36f-7ec0-4d28-a095-148d44eca3bd,2025-05-25,6957706,38549.4,Soon explain these career difference chance moment.,2175.6,1895.27,1740.46,525.25,1437.85,213.55,135.47,198.28,1556.61,814.99,35.96,1121.54,1352.49,1769.78,,122299.88,89245.61,12797.5,770.12,7,30,0,2025-04-10 09:54:42,Eq,CENRL821,Health whatever fine structure employee.,PRDCT01
dd101833-e578-44b0-993e-b1db9afed9bd,2025-03-29,6244904,82682.86,Color beautiful turn paper.,4683.97,1481.49,1995.65,79.67,1504.57,596.18,790.57,305.22,857.51,1810.06,1723.28,1333.46,91.78,772.16,,30548.77,383.34,13341.6,1331.65,1,13,16,2025-04-27 11:59:55,kY,CENRL901,Include affect deal game draw.,PRDCT32
91e005c6-1017-47e5-a937-75143a178a02,2025-04-20,7459469,18785.71,Tax mean determine over affect task.,1798.66,378.03,410.34,625.03,1683.59,1419.22,857.39,1412.7,1709.39,266.03,1388.32,1562.98,350.81,490.5,2025-03-02,38720.24,35197.98,12554.33,4034.76,1,7,6,2025-04-07 02:24:48,Wf,CENRL028,Moment big wrong like interest.,PRDCT27
44a761c9-9cf7-4170-91e5-d709db8f5196,2025-04-19,5471148,43156.87,Unit feel hotel.,2423.27,1214.42,1437.2,1360.57,1542.29,737.73,1735.8,1390.39,1827.81,1468.12,1829.68,1180.17,1186.9,334.92,,46502.57,27910.29,17246.0,3134.25,10,9,3,2025-05-02 13:35:17,Lt,CENRL969,Way figure find art left where.,PRDCT21
f2b25b45-80ae-4fb7-a95f-7ca4853c7be0,2025-05-25,5262514,81208.2,When century true fight let but.,4553.91,93.48,1098.72,1987.15,1307.36,140.43,1892.7,783.72,1704.6,1480.74,918.65,836.83,189.87,247.49,,178283.75,158893.23,12681.74,3921.36,3,4,19,2025-05-18 08:53:15,Kj,CENRL715,Wrong structure few management industry summer.,PRDCT85
9cfab791-9c77-4339-a39c-ac12b0daa20a,2025-04-18,3929988,93324.75,First difficult imagine rest tough.,1228.29,988.66,1100.35,1176.85,1306.36,1661.32,1930.64,711.2,661.58,130.13,1584.45,127.5,1374.58,1626.81,,115309.84,76407.98,14380.43,953.71,9,10,3,2025-04-17 16:14:16,Vc,CENRL886,Society traditional drive staff.,PRDCT58
62b913ed-0f6b-4c0b-bec4-52b70ba613b1,2025-03-16,1840053,8169.23,Similar also natural whole pressure same.,1271.31,115.93,1510.88,1463.89,1884.5,406.74,1393.83,1685.46,1582.2,30.23,1033.0,1811.51,182.35,1184.95,,106488.9,106483.05,14285.47,3169.24,5,13,14,2025-04-02 03:42:02,vV,CENRL820,Act difficult safe resource use.,PRDCT09
d9f3bd62-2fa3-485a-bbf4-5e41144183a8,2025-03-06,3241985,67835.44,Meet purpose share sign relate career old study.,3035.58,471.15,487.21,782.42,932.25,1133.01,276.59,968.26,1390.5,1822.11,1690.91,345.98,1171.83,466.93,,135765.99,40772.26,11939.15,4446.19,10,2,23,2025-04-26 09:22:16,Tm,CENRL715,Mean next pay.,PRDCT83
42c157ab-69fe-45bf-a5ae-4bca0288fc0e,2025-04-19,9571564,29733.68,Sure economy sense wear family rule together.,2582.36,1961.4,1655.46,500.7,1763.23,417.18,905.87,790.47,585.78,1530.19,1371.55,631.58,859.19,296.14,,133726.02,77892.52,13268.74,2629.72,12,27,12,2025-04-26 04:17:35,xu,CENRL851,Lead myself local bank your.,PRDCT48
ba65592d-a3cd-45cf-b1d4-f7ba57757fc1,2025-03-26,4673286,21781.65,Out challenge everybody sometimes.,1718.54,933.96,1728.0,626.87,1788.81,93.17,649.13,34.03,304.21,1340.46,1549.6,116.12,537.16,773.28,2025-02-17,19501.25,4996.04,10474.8,182.58,11,25,6,2025-04-21 20:21:57,IO,CENRL180,Write through agree look under student.,PRDCT51
6960e15e-f693-438f-b73c-a3c4e7e406ea,2025-04-12,7045817,55453.76,Sea father friend trouble huge check.,2359.38,651.9,392.13,501.01,890.24,807.96,1671.19,854.97,525.33,565.56,259.15,819.68,986.73,1746.11,,161800.74,21887.02,10671.96,4848.47,5,25,25,2025-05-13 12:37:52,OC,CENRL239,Tv sort drop.,PRDCT57
d54a1d0a-e4e8-4b67-9d1d-318c97d553e1,2025-04-07,3329218,38864.36,Marriage meeting carry bill Congress.,3596.13,1168.92,970.98,744.41,1786.68,1067.6,972.48,346.23,1190.54,1479.82,450.56,678.76,1050.46,374.91,,199392.56,79253.91,12282.35,3435.75,0,28,9,2025-04-17 17:19:26,wL,CENRL540,Positive social hit piece.,PRDCT65
5cf96346-5f85-4922-ba50-78f6e1f20524,2025-05-10,9538491,80483.86,Guy provide new event least she.,1941.13,1906.83,1372.01,1003.68,1509.76,1140.43,835.89,1961.7,1360.46,994.04,1744.95,1655.04,1793.61,1905.03,,135328.97,113976.37,19183.43,1337.62,2,29,9,2025-05-28 17:08:21,vb,CENRL105,Among discussion goal cost.,PRDCT64
b9ff6174-fe14-4412-8a69-f4210f173fc7,2025-03-10,2022264,58979.61,Maintain human family owner story wear possible.,4036.04,1228.83,1275.93,1344.31,1760.33,1503.76,1157.9,1544.92,97.47,401.73,1090.03,1929.07,302.32,615.26,,86067.24,11565.4,14251.86,3744.92,3,9,24,2025-05-13 00:52:06,Nh,CENRL210,Citizen program anything continue.,PRDCT84
125bd94d-1af4-467c-aa58-5d646ac570b9,2025-03-02,7993834,29498.12,Company growth her newspaper weight upon.,4967.59,348.13,297.36,922.03,1463.03,827.64,624.45,940.55,309.42,1803.89,207.03,367.31,1232.55,1406.36,,72265.1,39745.14,10749.75,2915.76,7,22,16,2025-04-03 06:09:26,UX,CENRL729,Beautiful important quality coach.,PRDCT46
19ee7a8f-f5cd-4a6a-bd08-e99f03b4aa35,2025-04-17,1641295,33952.36,Food more partner.,235.56,1223.54,1405.53,1898.33,1489.05,1929.89,1947.62,1219.39,726.68,334.44,1253.05,1898.33,1069.44,1191.76,,17840.56,403.47,17587.05,1086.23,7,26,20,2025-05-23 22:50:12,UD,CENRL232,Night consumer full.,PRDCT61
078cdbbd-e63e-4e84-b258-23ed27b2177b,2025-03-28,8955765,66473.44,Media system pay stock.,2668.57,647.58,470.85,1584.88,1500.27,1465.87,1485.43,1146.64,1300.49,114.67,552.43,811.59,1787.12,1050.79,,184559.91,90844.72,13918.61,4037.17,9,9,6,2025-05-11 19:27:32,hO,CENRL928,Respond shake season include nor yeah.,PRDCT08
3d3e3d08-7570-43e2-9591-6f5f953db2be,2025-04-17,1405663,33003.04,Skin his cost article dinner even security night.,4527.3,1426.33,194.07,1554.61,127.12,652.59,129.65,131.66,1342.43,604.97,560.14,416.25,668.8,163.2,,172174.21,134925.95,7971.82,4903.62,3,27,18,2025-04-03 06:05:59,lx,CENRL481,Against especially population physical author state.,PRDCT60
43025056-3427-4920-87e6-ee49ca240e92,2025-05-25,4052809,76698.31,Official age light quite defense your.,2594.17,218.21,1516.13,1283.4,69.68,1759.98,665.88,1272.38,1961.9,1107.14,531.2,1985.37,1053.35,1331.03,,99339.65,34675.58,14755.65,2132.32,10,26,21,2025-05-06 05:30:40,jM,CENRL539,Across early chance customer several.,PRDCT86
13afaad7-8719-495c-9bcc-15aae8d732dd,2025-05-24,4179687,85887.53,Data probably yard trouble who probably.,3394.88,1928.22,988.28,1868.42,1565.21,1373.48,393.29,1058.47,753.48,1498.44,1494.28,1180.78,1811.84,88.76,,179284.08,128276.83,16002.95,1963.48,9,27,14,2025-05-01 07:38:12,zB,CENRL862,Unit those student.,PRDCT16
bdba0d6a-5e40-438f-8d6a-00277a0ec1ac,2025-04-18,1071721,98242.68,Seven win throughout minute.,3279.75,1498.2,1418.2,805.0,79.21,660.27,1469.94,579.39,1297.08,1293.01,371.71,999.55,311.91,295.37,,59822.41,30069.71,11078.84,3105.33,7,0,4,2025-05-08 01:36:32,uZ,CENRL341,Plan TV environmental hair respond return.,PRDCT63
31eaeacb-43a7-4214-8b9a-b3c9117d7061,2025-03-02,7493121,13354.89,Because matter position very.,4113.12,1193.18,1706.69,518.9,1571.22,4.26,698.38,200.99,290.89,40.09,1414.4,1115.28,480.38,1510.15,,195619.54,39943.4,10744.81,3617.21,5,14,28,2025-05-06 21:14:43,WS,CENRL343,Traditional than history.,PRDCT05
8ffc7a67-1045-4611-abdc-ec8f9b847374,2025-04-05,7637472,24700.21,Plan woman third today traditional away child soldier.,1230.25,1976.22,1274.1,872.96,111.59,1310.3,790.6,819.47,231.77,1871.11,1587.53,807.66,532.91,235.5,,118081.2,21085.65,12421.72,4232.93,12,19,27,2025-05-31 11:09:01,wi,CENRL151,Modern then good identify.,PRDCT60
2541b5ec-27ca-409a-89bb-a2933869f36f,2025-05-13,9952442,7759.93,Add food a imagine among couple.,630.34,1641.56,1783.92,1399.65,714.76,1863.01,164.16,1234.94,1112.21,64.64,777.95,1185.38,565.25,1877.36,,144031.12,127823.69,14384.79,3828.07,2,4,12,2025-05-08 09:47:13,Zp,CENRL879,Sell single response.,PRDCT10
4672174f-b996-4cd1-b21c-c1a8d3cc6a01,2025-05-30,7976751,29179.55,Water bill help officer box popular.,1467.88,1712.28,652.86,1376.05,1364.73,249.31,1471.71,1052.36,177.9,1502.12,1644.18,1074.52,1879.81,1900.89,,121774.3,101216.05,16058.72,4318.04,12,21,0,2025-05-24 01:23:02,px,CENRL296,No daughter between drive would practice.,PRDCT75
e2226ca4-d466-4298-9690-7dd5d7d29782,2025-05-14,2513031,34486.88,True city hundred other hit policy evening.,3465.33,811.85,347.42,772.53,1678.28,1141.94,1042.72,1939.11,1246.61,537.03,1668.7,243.03,1719.07,1162.39,,32024.23,21896.04,14310.68,2896.17,4,25,7,2025-05-16 18:34:43,bH,CENRL260,Challenge father chair.,PRDCT91
83adec6b-efb6-4651-8283-0aada7811f42,2025-05-03,8139696,19325.61,Design just right human music from.,3110.1,382.63,1190.62,1610.98,1707.11,521.91,350.88,1841.15,283.75,1767.25,995.52,815.76,953.06,1228.21,,161004.15,58298.92,13648.83,3774.22,9,7,15,2025-05-02 00:13:53,wh,CENRL056,Speak weight open.,PRDCT09
a7dc1c28-bf7c-4560-9ab1-662562bc2a9b,2025-03-26,6444295,23151.57,Report challenge few start firm mention.,1727.2,700.73,1029.23,1978.33,1912.6,961.79,590.6,674.12,981.87,1448.41,1705.92,744.76,874.69,597.0,2024-12-31,89824.9,88439.91,14200.05,1822.26,10,17,25,2025-04-08 06:45:54,dy,CENRL935,Religious small clear forward address.,PRDCT96
57f0f6fb-2ddb-409b-893c-d1ac6a4cb528,2025-05-22,5797551,75839.4,Across learn benefit defense any detail election against.,3363.06,53.5,965.83,193.31,1736.96,1951.91,1141.61,1687.68,520.05,1824.0,1398.5,1450.32,1431.09,1863.36,,50297.11,24173.77,16218.12,1705.29,4,15,12,2025-04-17 21:15:24,Jf,CENRL325,Order share change wrong rock positive.,PRDCT31
b4d58dbf-3783-4bb8-8eb5-6d5ad47062c8,2025-05-17,4830565,60830.38,Event identify require direction.,1874.01,581.22,590.84,1742.03,402.42,243.61,1104.69,1440.56,1748.68,1818.56,1101.64,1694.46,1499.25,654.37,,184872.34,121070.12,14622.33,2144.55,12,15,13,2025-05-10 20:50:27,Nn,CENRL949,Customer see night ground foreign production.,PRDCT51
e2a8b009-5e79-4c86-90e3-1ffd30190251,2025-05-28,8143901,30496.51,School across front watch real street price without.,2555.07,815.09,421.98,844.39,1611.24,820.59,1522.76,871.47,1319.79,1209.88,10.61,671.45,270.87,345.59,,157882.21,82931.09,10735.71,138.39,11,9,30,2025-05-25 05:04:03,iW,CENRL023,Ten chair six kid save appear.,PRDCT99
b70d33f0-1ce0-4879-b3ee-e8545fda845d,2025-05-05,6165116,69918.04,All require sense team.,4027.61,1383.39,361.0,1667.23,663.51,968.24,1372.44,1886.23,1771.69,853.27,833.68,1660.5,1195.52,1186.79,,78021.3,26597.04,15803.49,3191.46,0,5,19,2025-05-18 23:46:24,QN,CENRL908,Protect already candidate professional raise certainly.,PRDCT41
c845c448-dea2-4c45-a393-03adf0678672,2025-04-04,5931511,43875.73,Arm others center center window main financial bar.,3722.63,78.21,522.78,112.76,34.77,489.19,527.85,1973.04,821.57,198.91,55.08,457.18,423.09,1204.51,,103521.18,24625.21,6898.94,3453.22,1,30,15,2025-05-11 06:25:15,KM,CENRL200,One worker line.,PRDCT74
30b74242-82d3-4a1b-ba37-1caa06466a35,2025-03-08,4686433,82339.53,Real top weight beyond you.,1259.06,1835.69,590.6,749.16,1835.05,963.05,7.2,1338.7,611.52,1427.87,1512.15,1751.79,1146.62,944.47,,68179.5,9670.04,14713.87,4690.08,6,12,4,2025-05-24 15:11:26,be,CENRL604,Whatever assume glass leg carry.,PRDCT78
15f87e08-3639-41ec-be0a-59c52257c6f3,2025-04-12,3376381,7482.64,Society PM design.,3010.76,587.51,1188.53,1696.75,884.93,1484.38,1360.47,1337.92,1927.64,980.57,1465.16,1519.97,838.46,546.52,,125149.83,289.63,15818.81,1647.66,4,26,11,2025-04-30 18:25:57,sq,CENRL485,Traditional per own color instead turn.,PRDCT81
2675d3d5-85c8-4926-8879-ecb064b58938,2025-04-03,1055740,34083.17,Send identify tax want affect sing.,2561.32,1422.86,1321.6,486.78,302.87,223.22,816.45,1564.32,932.74,590.21,44.72,1930.77,625.63,889.08,,39073.03,28310.84,11151.25,705.77,1,30,5,2025-04-10 16:01:20,cq,CENRL785,Available image once leg development mouth.,PRDCT26
ea32eb81-fa72-4413-a69a-c5b5f204f73e,2025-05-23,4605757,76642.03,Seven probably entire or.,4414.14,400.67,628.02,1969.67,1480.79,1521.05,731.27,775.25,1630.55,1333.71,910.44,1792.04,59.93,16.92,,62107.64,47155.9,13250.31,1351.29,9,19,5,2025-04-17 17:21:09,FF,CENRL400,Sport do listen deep.,PRDCT57
ef785f2b-ed2d-476b-8360-a2f4a1a1a23e,2025-04-16,8666359,46282.84,Recognize always until professional give.,3893.78,1380.4,1419.29,864.19,1250.64,934.28,332.25,121.33,476.95,1663.96,493.83,1216.7,1622.08,647.06,2025-05-01,136595.22,107168.84,12422.96,52.16,12,6,12,2025-05-11 12:09:36,Va,CENRL730,Majority claim save enough help.,PRDCT03
fec3499d-7662-4fea-a0d4-a04fc5115f6c,2025-04-21,3670857,20690.95,Order cell high wind information.,2537.79,952.38,1807.25,351.26,780.07,292.59,1134.27,1670.31,809.98,1420.91,670.76,781.82,1977.34,1601.57,,183678.91,122850.76,14250.51,3554.8,6,26,13,2025-04-10 13:45:24,ii,CENRL125,Off as town.,PRDCT78
eea47521-f2d4-4f07-8adb-899598155a59,2025-04-16,6682714,14155.51,Glass usually few ask identify artist.,863.89,1670.77,1532.96,107.72,566.35,846.82,307.77,1923.82,467.38,1850.18,1791.35,1795.72,840.01,1126.44,,64327.52,17511.34,14827.29,3588.53,2,23,24,2025-04-02 19:41:38,Dq,CENRL357,Take research specific.,PRDCT46
b4062d4e-1920-4b1a-bdab-4993f2d6401e,2025-04-25,4083162,40207.23,Ready environmental exist most art rule reason.,4246.13,60.46,166.98,332.55,223.98,1184.29,704.85,543.81,67.44,370.63,195.36,343.72,256.45,1939.05,2025-01-18,170790.98,120222.54,6389.57,1295.39,9,3,0,2025-04-20 00:18:20,xR,CENRL211,Front site paper.,PRDCT45
630f2c09-f93f-4dc3-a758-fa8259ca624e,2025-04-22,3275975,16329.72,Partner the positive new executive bar.,302.19,806.56,1037.13,805.48,945.38,1080.17,1183.45,1257.55,1190.29,583.86,503.35,438.23,1851.24,359.67,,189612.19,20461.14,12042.36,4950.87,0,16,22,2025-05-11 22:14:28,WO,CENRL320,Any economic ground.,PRDCT92
a18dde71-8796-43cf-abcd-09cae92a0715,2025-05-13,8729233,63566.37,Sell window economic field save player bag.,2877.01,441.28,1868.71,1635.36,280.25,1237.69,1956.73,1382.12,185.28,1122.56,1318.83,1292.19,544.18,895.92,,95609.24,87982.82,14161.1,2216.34,3,19,11,2025-05-13 00:42:33,gj,CENRL189,Half charge employee share simply whatever.,PRDCT66
49e96ee9-e2a5-41b9-874a-5a20e1cf479c,2025-03-19,5251486,46866.72,Out out position pass success.,393.42,1597.03,108.56,187.98,487.49,1519.62,1549.23,1589.32,1395.11,384.34,1964.16,1380.41,1095.42,1662.94,,101020.0,45762.43,14921.61,47.97,12,25,10,2025-05-05 02:10:50,kL,CENRL991,Process our what kitchen.,PRDCT30
fee4b162-583c-4982-a01f-7173b0ce920f,2025-05-05,4847959,94683.53,Part reach officer.,4157.63,529.32,1663.55,162.18,1198.04,1857.15,1142.53,504.57,1639.1,1762.81,1802.46,167.3,120.59,1112.63,,160707.76,74837.42,13662.23,3672.36,6,7,19,2025-04-27 04:46:20,JY,CENRL052,Including yet service.,PRDCT20
71b0f45a-8288-4390-a2fa-810355c3e25e,2025-03-11,6918658,3786.43,Red inside poor decide.,4912.26,59.12,731.65,1147.27,1522.93,1882.88,830.06,231.0,2.27,860.32,1752.55,1896.53,1812.84,215.57,,66780.42,5048.55,12944.99,3354.9,0,7,8,2025-05-12 02:05:26,jz,CENRL299,Amount today anything born theory probably note.,PRDCT85
